text,label,title,author,subject,language,source
ALERTA: Lo que está pasando con investigación médica te va a impactar,1,ALERTA: Lo que está pasando con investigación médica te va a impactar,FakeAuthor_spanish_62,Science,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre educación,1,URGENTE: Nueva evidencia revela la verdad oculta sobre educación,FakeAuthor_spanish_63,Health,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre medio ambiente,1,REVELADO: La verdad que te han estado ocultando sobre medio ambiente,FakeAuthor_spanish_64,Science,spanish,synthetic
BOMBAZO: Filtran información secreta sobre economía nacional,1,BOMBAZO: Filtran información secreta sobre economía nacional,FakeAuthor_spanish_65,Technology,spanish,synthetic
ALERTA: Lo que está pasando con educación te va a impactar,1,ALERTA: Lo que está pasando con educación te va a impactar,FakeAuthor_spanish_66,Technology,spanish,synthetic
BOMBAZO: Filtran información secreta sobre política internacional,1,BOMBAZO: Filtran información secreta sobre política internacional,FakeAuthor_spanish_67,Health,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre economía nacional,1,URGENTE: Nueva evidencia revela la verdad oculta sobre economía nacional,FakeAuthor_spanish_68,Technology,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre política internacional,1,REVELADO: La verdad que te han estado ocultando sobre política internacional,FakeAuthor_spanish_69,Economy,spanish,synthetic
ALERTA: Lo que está pasando con energías renovables te va a impactar,1,ALERTA: Lo que está pasando con energías renovables te va a impactar,FakeAuthor_spanish_70,Economy,spanish,synthetic
EXCLUSIVO: Los médicos no quieren que sepas esto sobre política internacional,1,EXCLUSIVO: Los médicos no quieren que sepas esto sobre política internacional,FakeAuthor_spanish_71,Politics,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre salud pública,1,REVELADO: La verdad que te han estado ocultando sobre salud pública,FakeAuthor_spanish_72,Politics,spanish,synthetic
ALERTA: Lo que está pasando con medio ambiente te va a impactar,1,ALERTA: Lo que está pasando con medio ambiente te va a impactar,FakeAuthor_spanish_73,Politics,spanish,synthetic
ALERTA: Lo que está pasando con salud pública te va a impactar,1,ALERTA: Lo que está pasando con salud pública te va a impactar,FakeAuthor_spanish_74,Economy,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre salud pública,1,URGENTE: Nueva evidencia revela la verdad oculta sobre salud pública,FakeAuthor_spanish_75,Economy,spanish,synthetic
BOMBAZO: Filtran información secreta sobre energías renovables,1,BOMBAZO: Filtran información secreta sobre energías renovables,FakeAuthor_spanish_76,Politics,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre salud pública,1,URGENTE: Nueva evidencia revela la verdad oculta sobre salud pública,FakeAuthor_spanish_77,Politics,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre medio ambiente,1,REVELADO: La verdad que te han estado ocultando sobre medio ambiente,FakeAuthor_spanish_78,Economy,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre energías renovables,1,REVELADO: La verdad que te han estado ocultando sobre energías renovables,FakeAuthor_spanish_79,Science,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre medio ambiente,1,URGENTE: Nueva evidencia revela la verdad oculta sobre medio ambiente,FakeAuthor_spanish_80,Technology,spanish,synthetic
EXCLUSIVO: Los médicos no quieren que sepas esto sobre política internacional,1,EXCLUSIVO: Los médicos no quieren que sepas esto sobre política internacional,FakeAuthor_spanish_81,Health,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre política internacional,1,REVELADO: La verdad que te han estado ocultando sobre política internacional,FakeAuthor_spanish_82,Science,spanish,synthetic
EXCLUSIVO: Los médicos no quieren que sepas esto sobre salud pública,1,EXCLUSIVO: Los médicos no quieren que sepas esto sobre salud pública,FakeAuthor_spanish_83,Economy,spanish,synthetic
EXCLUSIVO: Los médicos no quieren que sepas esto sobre energías renovables,1,EXCLUSIVO: Los médicos no quieren que sepas esto sobre energías renovables,FakeAuthor_spanish_84,Economy,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre tecnología,1,URGENTE: Nueva evidencia revela la verdad oculta sobre tecnología,FakeAuthor_spanish_85,Technology,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre economía nacional,1,URGENTE: Nueva evidencia revela la verdad oculta sobre economía nacional,FakeAuthor_spanish_86,Economy,spanish,synthetic
EXCLUSIVO: Los médicos no quieren que sepas esto sobre energías renovables,1,EXCLUSIVO: Los médicos no quieren que sepas esto sobre energías renovables,FakeAuthor_spanish_87,Health,spanish,synthetic
ALERTA: Lo que está pasando con educación te va a impactar,1,ALERTA: Lo que está pasando con educación te va a impactar,FakeAuthor_spanish_88,Economy,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre medio ambiente,1,URGENTE: Nueva evidencia revela la verdad oculta sobre medio ambiente,FakeAuthor_spanish_89,Health,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre política internacional,1,REVELADO: La verdad que te han estado ocultando sobre política internacional,FakeAuthor_spanish_90,Politics,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre investigación médica,1,URGENTE: Nueva evidencia revela la verdad oculta sobre investigación médica,FakeAuthor_spanish_91,Politics,spanish,synthetic
ALERTA: Lo que está pasando con salud pública te va a impactar,1,ALERTA: Lo que está pasando con salud pública te va a impactar,FakeAuthor_spanish_92,Technology,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre salud pública,1,REVELADO: La verdad que te han estado ocultando sobre salud pública,FakeAuthor_spanish_93,Politics,spanish,synthetic
BOMBAZO: Filtran información secreta sobre investigación médica,1,BOMBAZO: Filtran información secreta sobre investigación médica,FakeAuthor_spanish_94,Economy,spanish,synthetic
EXCLUSIVO: Los médicos no quieren que sepas esto sobre educación,1,EXCLUSIVO: Los médicos no quieren que sepas esto sobre educación,FakeAuthor_spanish_95,Politics,spanish,synthetic
BOMBAZO: Filtran información secreta sobre medio ambiente,1,BOMBAZO: Filtran información secreta sobre medio ambiente,FakeAuthor_spanish_96,Technology,spanish,synthetic
BOMBAZO: Filtran información secreta sobre medio ambiente,1,BOMBAZO: Filtran información secreta sobre medio ambiente,FakeAuthor_spanish_97,Politics,spanish,synthetic
ALERTA: Lo que está pasando con energías renovables te va a impactar,1,ALERTA: Lo que está pasando con energías renovables te va a impactar,FakeAuthor_spanish_98,Economy,spanish,synthetic
BOMBAZO: Filtran información secreta sobre investigación médica,1,BOMBAZO: Filtran información secreta sobre investigación médica,FakeAuthor_spanish_99,Health,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre investigación médica,1,REVELADO: La verdad que te han estado ocultando sobre investigación médica,FakeAuthor_spanish_0,Technology,spanish,synthetic
BOMBAZO: Filtran información secreta sobre economía nacional,1,BOMBAZO: Filtran información secreta sobre economía nacional,FakeAuthor_spanish_1,Economy,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre política internacional,1,URGENTE: Nueva evidencia revela la verdad oculta sobre política internacional,FakeAuthor_spanish_2,Health,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre educación,1,URGENTE: Nueva evidencia revela la verdad oculta sobre educación,FakeAuthor_spanish_3,Science,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre tecnología,1,URGENTE: Nueva evidencia revela la verdad oculta sobre tecnología,FakeAuthor_spanish_4,Science,spanish,synthetic
BOMBAZO: Filtran información secreta sobre medio ambiente,1,BOMBAZO: Filtran información secreta sobre medio ambiente,FakeAuthor_spanish_5,Economy,spanish,synthetic
ALERTA: Lo que está pasando con tecnología te va a impactar,1,ALERTA: Lo que está pasando con tecnología te va a impactar,FakeAuthor_spanish_6,Technology,spanish,synthetic
EXCLUSIVO: Los médicos no quieren que sepas esto sobre energías renovables,1,EXCLUSIVO: Los médicos no quieren que sepas esto sobre energías renovables,FakeAuthor_spanish_7,Health,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre medio ambiente,1,REVELADO: La verdad que te han estado ocultando sobre medio ambiente,FakeAuthor_spanish_8,Science,spanish,synthetic
ALERTA: Lo que está pasando con medio ambiente te va a impactar,1,ALERTA: Lo que está pasando con medio ambiente te va a impactar,FakeAuthor_spanish_9,Politics,spanish,synthetic
EXCLUSIVO: Los médicos no quieren que sepas esto sobre investigación médica,1,EXCLUSIVO: Los médicos no quieren que sepas esto sobre investigación médica,FakeAuthor_spanish_10,Economy,spanish,synthetic
EXCLUSIVO: Los médicos no quieren que sepas esto sobre investigación médica,1,EXCLUSIVO: Los médicos no quieren que sepas esto sobre investigación médica,FakeAuthor_spanish_11,Economy,spanish,synthetic
ALERTA: Lo que está pasando con política internacional te va a impactar,1,ALERTA: Lo que está pasando con política internacional te va a impactar,FakeAuthor_spanish_12,Economy,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre política internacional,1,REVELADO: La verdad que te han estado ocultando sobre política internacional,FakeAuthor_spanish_13,Science,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre investigación médica,1,URGENTE: Nueva evidencia revela la verdad oculta sobre investigación médica,FakeAuthor_spanish_14,Health,spanish,synthetic
ALERTA: Lo que está pasando con investigación médica te va a impactar,1,ALERTA: Lo que está pasando con investigación médica te va a impactar,FakeAuthor_spanish_15,Technology,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre energías renovables,1,REVELADO: La verdad que te han estado ocultando sobre energías renovables,FakeAuthor_spanish_16,Politics,spanish,synthetic
ALERTA: Lo que está pasando con salud pública te va a impactar,1,ALERTA: Lo que está pasando con salud pública te va a impactar,FakeAuthor_spanish_17,Science,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre medio ambiente,1,URGENTE: Nueva evidencia revela la verdad oculta sobre medio ambiente,FakeAuthor_spanish_18,Politics,spanish,synthetic
BOMBAZO: Filtran información secreta sobre educación,1,BOMBAZO: Filtran información secreta sobre educación,FakeAuthor_spanish_19,Health,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre salud pública,1,REVELADO: La verdad que te han estado ocultando sobre salud pública,FakeAuthor_spanish_20,Science,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre política internacional,1,REVELADO: La verdad que te han estado ocultando sobre política internacional,FakeAuthor_spanish_21,Health,spanish,synthetic
ALERTA: Lo que está pasando con energías renovables te va a impactar,1,ALERTA: Lo que está pasando con energías renovables te va a impactar,FakeAuthor_spanish_22,Politics,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre educación,1,REVELADO: La verdad que te han estado ocultando sobre educación,FakeAuthor_spanish_23,Politics,spanish,synthetic
BOMBAZO: Filtran información secreta sobre tecnología,1,BOMBAZO: Filtran información secreta sobre tecnología,FakeAuthor_spanish_24,Health,spanish,synthetic
EXCLUSIVO: Los médicos no quieren que sepas esto sobre investigación médica,1,EXCLUSIVO: Los médicos no quieren que sepas esto sobre investigación médica,FakeAuthor_spanish_25,Technology,spanish,synthetic
EXCLUSIVO: Los médicos no quieren que sepas esto sobre educación,1,EXCLUSIVO: Los médicos no quieren que sepas esto sobre educación,FakeAuthor_spanish_26,Politics,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre educación,1,REVELADO: La verdad que te han estado ocultando sobre educación,FakeAuthor_spanish_27,Economy,spanish,synthetic
BOMBAZO: Filtran información secreta sobre política internacional,1,BOMBAZO: Filtran información secreta sobre política internacional,FakeAuthor_spanish_28,Health,spanish,synthetic
BOMBAZO: Filtran información secreta sobre salud pública,1,BOMBAZO: Filtran información secreta sobre salud pública,FakeAuthor_spanish_29,Science,spanish,synthetic
ALERTA: Lo que está pasando con investigación médica te va a impactar,1,ALERTA: Lo que está pasando con investigación médica te va a impactar,FakeAuthor_spanish_30,Health,spanish,synthetic
ALERTA: Lo que está pasando con investigación médica te va a impactar,1,ALERTA: Lo que está pasando con investigación médica te va a impactar,FakeAuthor_spanish_31,Politics,spanish,synthetic
BOMBAZO: Filtran información secreta sobre tecnología,1,BOMBAZO: Filtran información secreta sobre tecnología,FakeAuthor_spanish_32,Health,spanish,synthetic
REVELADO: La verdad que te han estado ocultando sobre salud pública,1,REVELADO: La verdad que te han estado ocultando sobre salud pública,FakeAuthor_spanish_33,Politics,spanish,synthetic
ALERTA: Lo que está pasando con política internacional te va a impactar,1,ALERTA: Lo que está pasando con política internacional te va a impactar,FakeAuthor_spanish_34,Politics,spanish,synthetic
ALERTA: Lo que está pasando con salud pública te va a impactar,1,ALERTA: Lo que está pasando con salud pública te va a impactar,FakeAuthor_spanish_35,Economy,spanish,synthetic
ALERTA: Lo que está pasando con educación te va a impactar,1,ALERTA: Lo que está pasando con educación te va a impactar,FakeAuthor_spanish_36,Health,spanish,synthetic
EXCLUSIVO: Los médicos no quieren que sepas esto sobre medio ambiente,1,EXCLUSIVO: Los médicos no quieren que sepas esto sobre medio ambiente,FakeAuthor_spanish_37,Politics,spanish,synthetic
URGENTE: Nueva evidencia revela la verdad oculta sobre medio ambiente,1,URGENTE: Nueva evidencia revela la verdad oculta sobre medio ambiente,FakeAuthor_spanish_38,Health,spanish,synthetic
